year,day,hhour,T_air,T_air_K,rglobal,parin,eair,eair_Pa,P_kPa,P_Pa,vpd,vpd_Pa,wind,CO2,ustar,Tsoil,soilmoisture,zcanopy,lai
2012.0,41.0,14.0,18.78,291.93,741.3,1704.99,0.3450302,345.03018,86.555,86555.0,1.821079,1821.079,1.995,386.382,0.3308,12.567,0.03,1.0,0.2
2012.0,41.0,14.5,19.1,292.25,657.2,1511.5599,0.34769633,347.69632,86.522,86522.0,1.8620881,1862.0881,2.745,385.598,0.2446,12.533,0.03,1.0,0.2
2012.0,41.0,15.0,19.25,292.4,631.9,1453.37,0.35232127,352.32126,86.499,86499.0,1.8781953,1878.1953,3.119,387.868,0.343,12.5,0.03,1.0,0.2
2012.0,41.0,15.5,19.6,292.75,554.7,1275.81,0.35584393,355.84393,86.475,86475.0,1.9237165,1923.7166,4.192,388.512,0.3582,11.95,0.03,1.0,0.2
2012.0,41.0,16.0,19.66,292.81,461.4,1061.22,0.35213527,352.13528,86.467,86467.0,1.9359285,1935.9285,4.013,388.483,0.379,12.667,0.03,1.0,0.2
2012.0,41.0,16.5,19.52,292.66998,360.3,828.68994,0.34899846,348.99844,86.452,86452.0,1.9192681,1919.2682,4.469,388.373,0.3439,16.0,0.03,1.0,0.2
2012.0,41.0,17.0,19.45,292.6,249.5,573.85,0.35336953,353.36954,86.443,86443.0,1.9050634,1905.0634,3.713,388.183,0.3674,18.8,0.02,1.0,0.2
2012.0,41.0,17.5,19.16,292.31,139.1,319.93,0.3565275,356.5275,86.439,86439.0,1.8615289,1861.5289,4.248,387.938,0.3466,19.05,0.02,1.0,0.2
2012.0,41.0,18.0,18.16,291.31,37.56,86.388,0.36270955,362.70956,86.45,86450.0,1.7209301,1720.93,3.453,388.146,0.2402,19.1,0.02,1.0,0.2
2012.0,41.0,18.5,16.28,289.43,0.0,0.0,0.36760488,367.6049,86.479,86479.0,1.4825287,1482.5287,2.954,388.185,0.1821,18.412,0.02,1.0,0.2
2012.0,41.0,19.0,15.09,288.24,0.0,0.0,0.36757523,367.57523,86.483,86483.0,1.3469095,1346.9095,1.619,388.483,0.1,17.976,0.02,1.0,0.2
2012.0,41.0,19.5,14.45,287.6,0.0,0.0,0.36716834,367.16833,86.489,86489.0,1.2780387,1278.0387,1.216,388.506,0.1308,17.872,0.02,1.0,0.2
2012.0,41.0,20.0,13.8,286.94998,0.0,0.0,0.36886594,368.86594,86.502,86502.0,1.2084991,1208.499,0.75,389.34,0.1202,17.789,0.01,1.0,0.2
2012.0,41.0,20.5,13.01,286.16,0.0,0.0,0.36984527,369.84528,86.52,86520.0,1.1283956,1128.3955,1.387,389.353,0.1978,17.21,0.01,1.0,0.2
2012.0,41.0,21.0,11.11,284.25998,0.0,0.0,0.36979076,369.79077,86.533,86533.0,0.9522457,952.2457,1.643,389.685,0.1435,16.269,0.01,1.0,0.2
2012.0,41.0,21.5,12.01,285.16,0.0,0.0,0.3837009,383.7009,86.529,86529.0,1.0193864,1019.38635,2.364,389.899,0.2149,16.624,0.01,1.0,0.2
2012.0,41.0,22.0,9.34,282.49,0.0,0.0,0.37795994,377.95993,86.544,86544.0,0.7966128,796.6128,2.148,389.818,0.1,15.541,0.01,1.0,0.2
2012.0,41.0,22.5,9.4,282.55,0.0,0.0,0.38286242,382.86243,86.547,86547.0,0.7964581,796.4581,2.026,388.657,0.1,15.541,0.01,1.0,0.2
2012.0,41.0,23.0,7.967,281.117,0.0,0.0,0.38096347,380.96347,86.547,86547.0,0.68940115,689.4011,2.407,389.623,0.1,15.174,0.01,1.0,0.2
2012.0,41.0,23.5,7.789,280.939,0.0,0.0,0.384489,384.489,86.558,86558.0,0.6729819,672.98193,2.865,389.066,0.1,15.009,0.01,1.0,0.2
2012.0,42.0,0.0,7.442,280.59198,0.0,0.0,0.38894466,388.94464,86.562,86562.0,0.6437818,643.7818,3.104,389.598,0.1,14.861,0.01,1.0,0.2
2012.0,42.0,0.5,7.531,280.681,0.0,0.0,0.39139688,391.39688,86.554,86554.0,0.6476262,647.6262,3.002,389.744,0.1,14.961,0.01,1.0,0.2
2012.0,42.0,1.0,8.79,281.94,0.0,0.0,0.39089927,390.89926,86.554,86554.0,0.74090403,740.90405,2.846,392.262,0.1,15.332,0.01,1.0,0.2
2012.0,42.0,1.5,7.275,280.425,0.0,0.0,0.39221326,392.21326,86.557,86557.0,0.6287872,628.78723,2.853,391.167,0.1,14.789,0.01,1.0,0.2
2012.0,42.0,2.0,7.206,280.356,0.0,0.0,0.3938011,393.8011,86.543,86543.0,0.62238896,622.389,3.398,389.78,0.1,14.696,0.01,1.0,0.2
2012.0,42.0,2.5,7.275,280.425,0.0,0.0,0.39764804,397.64804,86.518,86518.0,0.6233524,623.3524,3.56,388.92,0.1019,14.789,0.01,1.0,0.2
2012.0,42.0,3.0,7.1,280.25,0.0,0.0,0.39973357,399.73358,86.502,86502.0,0.6091062,609.1062,3.533,389.174,0.1344,14.696,0.01,1.0,0.2
2012.0,42.0,3.5,6.994,280.14398,0.0,0.0,0.40268928,402.68927,86.466,86466.0,0.59884596,598.84595,3.242,389.58,0.1328,14.596,0.01,1.0,0.2
2012.0,42.0,4.0,6.412,279.56198,0.0,0.0,0.40522978,405.22977,86.445,86445.0,0.55703014,557.03015,2.587,389.683,0.1,14.483,0.01,1.0,0.2
2012.0,42.0,4.5,5.762,278.912,0.0,0.0,0.4054729,405.4729,86.437,86437.0,0.5145363,514.5363,2.937,389.439,0.1,14.206,0.01,1.0,0.2
2012.0,42.0,5.0,5.733,278.883,0.0,0.0,0.40491655,404.91656,86.422,86422.0,0.5132468,513.24677,3.358,389.168,0.1,14.206,0.01,1.0,0.2
2012.0,42.0,5.5,5.534,278.684,0.0,0.0,0.4056654,405.6654,86.403,86403.0,0.49991456,499.91455,3.981,388.893,0.109,14.206,0.01,1.0,0.2
2012.0,42.0,6.0,5.472,278.622,0.0,0.0,0.40480557,404.80557,86.399,86399.0,0.49688607,496.88608,3.275,388.928,0.1,14.206,0.01,1.0,0.2
2012.0,42.0,6.5,5.707,278.857,0.0,0.0,0.4034643,403.4643,86.406,86406.0,0.5130438,513.0438,2.797,388.744,0.1,14.206,0.01,1.0,0.2
2012.0,42.0,7.0,6.39,279.54,0.0,0.0,0.40287572,402.87573,86.427,86427.0,0.55792797,557.928,1.503,389.017,0.1,14.448,0.01,1.0,0.2
2012.0,42.0,7.5,6.606,279.75598,13.7,31.509998,0.4004677,400.46768,86.45,86450.0,0.5747296,574.7296,1.045,389.643,0.1,14.331,0.01,1.0,0.2
2012.0,42.0,8.0,7.677,280.827,98.9,227.47,0.39898115,398.98114,86.442,86442.0,0.6504445,650.4445,1.742,390.144,0.1035,12.733,0.01,1.0,0.2
2012.0,42.0,8.5,9.35,282.5,206.9,475.86996,0.40977454,409.77454,86.415,86415.0,0.76558924,765.58923,2.357,389.428,0.2283,12.3,0.01,1.0,0.2
2012.0,42.0,9.0,12.88,286.03,317.4,730.01996,0.41348207,413.48206,86.387,86387.0,1.0720762,1072.0762,3.162,389.106,0.2304,13.1,0.02,1.0,0.2
2012.0,42.0,9.5,15.22,288.37,426.2,980.26,0.4060419,406.0419,86.358,86358.0,1.322826,1322.826,4.819,389.857,0.3828,13.15,0.01,1.0,0.2
2012.0,42.0,10.0,15.94,289.09,522.8,1202.44,0.40117747,401.17746,86.356,86356.0,1.4092752,1409.2751,5.247,390.1,0.3784,12.2,0.02,1.0,0.2
2012.0,42.0,10.5,16.66,289.81,609.6,1402.08,0.40550512,405.50513,86.335,86335.0,1.4898834,1489.8834,4.619,389.844,0.3768,12.675,0.02,1.0,0.2
2012.0,42.0,11.0,18.07,291.22,679.5,1562.85,0.4195413,419.5413,86.312,86312.0,1.6523596,1652.3596,4.318,389.14,0.4181,12.75,0.02,1.0,0.2
2012.0,42.0,11.5,19.42,292.57,737.0,1695.1,0.3777538,377.75378,86.267,86267.0,1.8764743,1876.4742,5.744,388.454,0.4447,12.8,0.02,1.0,0.2
2012.0,42.0,12.0,19.7,292.85,778.0,1789.3999,0.33314106,333.14105,86.227,86227.0,1.9606074,1960.6074,5.599,388.526,0.4262,13.12,0.02,1.0,0.2
2012.0,42.0,12.5,20.16,293.31,798.7,1837.01,0.3140489,314.0489,86.164,86164.0,2.045948,2045.948,5.093,388.538,0.4218,13.12,0.02,1.0,0.2
2012.0,42.0,13.0,20.63,293.78,797.5,1834.25,0.31942296,319.42297,86.114,86114.0,2.1099815,2109.9814,4.857,388.712,0.3999,13.12,0.03,1.0,0.2
2012.0,42.0,13.5,21.02,294.16998,755.3,1737.19,0.31889197,318.89197,86.061,86061.0,2.1694574,2169.4575,4.621,388.696,0.4102,13.2,0.02,1.0,0.2
2012.0,42.0,14.0,21.51,294.66,761.1,1750.5299,0.2957784,295.77838,85.998,85998.0,2.2684085,2268.4084,3.754,388.685,0.3345,13.0,0.03,1.0,0.2
2012.0,42.0,14.5,21.84,294.99,712.1,1637.83,0.27162182,271.62183,85.948,85948.0,2.3447554,2344.7554,2.47,388.387,0.2063,16.475,0.03,1.0,0.2
2012.0,42.0,15.0,22.03,295.18,643.3,1479.59,0.26621535,266.21536,85.917,85917.0,2.3806393,2380.6394,4.894,388.023,0.4169,16.28,0.03,1.0,0.2
2012.0,42.0,15.5,22.0,295.15,551.4,1268.22,0.26455578,264.5558,85.891,85891.0,2.377462,2377.462,4.262,387.971,0.199,17.55,0.03,1.0,0.2
2012.0,42.0,16.0,21.94,295.09,479.2,1102.16,0.24830976,248.30977,85.874,85874.0,2.3840702,2384.07,5.851,387.705,0.4527,19.25,0.03,1.0,0.2
2012.0,42.0,16.5,21.51,294.66,313.0,719.89996,0.26412097,264.12097,85.859,85859.0,2.300066,2300.066,5.319,387.742,0.3409,19.5,0.02,1.0,0.2
2012.0,42.0,17.0,21.27,294.41998,260.3,598.68994,0.28902164,289.02164,85.849,85849.0,2.2377715,2237.7715,5.741,387.709,0.437,20.1,0.02,1.0,0.2
2012.0,42.0,17.5,20.76,293.91,153.8,353.74,0.30506152,305.06152,85.853,85853.0,2.1438594,2143.8594,6.016,387.656,0.4548,20.68,0.02,1.0,0.2
2012.0,42.0,18.0,19.9,293.05,50.48,116.104,0.32093415,320.93414,85.864,85864.0,2.001411,2001.4109,5.781,387.686,0.3602,19.867,0.02,1.0,0.2
2012.0,42.0,18.5,18.61,291.76,0.0,0.0,0.34052745,340.52744,85.89,85890.0,1.802691,1802.691,4.069,387.624,0.2426,19.571,0.02,1.0,0.2
2012.0,42.0,19.0,17.38,290.53,0.0,0.0,0.36148244,361.48245,85.911,85911.0,1.6223196,1622.3196,3.001,387.846,0.1927,19.27,0.02,1.0,0.2
2012.0,42.0,19.5,16.57,289.72,0.0,0.0,0.3640942,364.0942,85.913,85913.0,1.5204906,1520.4906,2.684,387.885,0.1287,18.646,0.01,1.0,0.2
2012.0,42.0,20.0,15.9,289.05,0.0,0.0,0.3860571,386.0571,85.943,85943.0,1.4197707,1419.7708,2.436,387.948,0.1344,18.12,0.02,1.0,0.2
2012.0,42.0,20.5,15.49,288.63998,0.0,0.0,0.41759887,417.59888,85.977,85977.0,1.341475,1341.475,1.499,388.024,0.162,17.932,0.02,1.0,0.2
2012.0,42.0,21.0,15.95,289.1,0.0,0.0,0.4526544,452.6544,86.004,86004.0,1.358952,1358.952,1.654,388.015,0.1,18.226,0.02,1.0,0.2
2012.0,42.0,21.5,14.82,287.97,0.0,0.0,0.45994112,459.94113,86.009,86009.0,1.2250133,1225.0133,1.755,388.776,0.1428,17.662,0.01,1.0,0.2
2012.0,42.0,22.0,14.28,287.43,0.0,0.0,0.47871244,478.71243,85.991,85991.0,1.1485095,1148.5095,5.276,387.869,0.3302,17.437,0.02,1.0,0.2
2012.0,42.0,22.5,14.26,287.41,0.0,0.0,0.49604383,496.04382,85.988,85988.0,1.129072,1129.0719,4.558,387.808,0.2568,17.495,0.01,1.0,0.2
2012.0,42.0,23.0,13.72,286.87,0.0,0.0,0.5155037,515.5037,85.995,85995.0,1.0536902,1053.6902,3.369,387.825,0.1632,17.545,0.01,1.0,0.2
2012.0,42.0,23.5,13.2,286.35,0.0,0.0,0.53809255,538.0925,85.993,85993.0,0.9788533,978.8533,3.002,387.86,0.2026,17.013,0.01,1.0,0.2
2012.0,43.0,0.0,13.08,286.22998,0.0,0.0,0.56467074,564.6707,85.984,85984.0,0.9404356,940.4356,3.319,387.978,0.2516,16.864,0.01,1.0,0.2
2012.0,43.0,0.5,12.47,285.62,0.0,0.0,0.59365714,593.65717,85.969,85969.0,0.8525201,852.5201,3.879,388.08,0.309,16.681,0.02,1.0,0.2
2012.0,43.0,1.0,12.96,286.11,0.0,0.0,0.60996693,609.9669,85.924,85924.0,0.883381,883.381,6.988,388.097,0.5134,17.004,0.01,1.0,0.2
2012.0,43.0,1.5,12.75,285.9,0.0,0.0,0.59976786,599.7679,85.915,85915.0,0.873201,873.201,6.877,387.927,0.5113,17.016,0.01,1.0,0.2
2012.0,43.0,2.0,11.77,284.91998,0.0,0.0,0.6346776,634.6776,85.904,85904.0,0.7463804,746.3804,6.391,388.306,0.4363,16.419,0.01,1.0,0.2
2012.0,43.0,2.5,11.55,284.69998,0.0,0.0,0.64851326,648.51324,85.881,85881.0,0.7126202,712.6202,6.336,388.157,0.3849,16.315,0.01,1.0,0.2
2012.0,43.0,3.0,11.35,284.5,0.0,0.0,0.64478344,644.78345,85.871,85871.0,0.69845384,698.45386,5.711,388.336,0.3782,16.137,0.01,1.0,0.2
2012.0,43.0,3.5,11.11,284.25998,0.0,0.0,0.5481295,548.1295,85.869,85869.0,0.773907,773.907,6.198,388.055,0.4202,16.274,0.01,1.0,0.2
2012.0,43.0,4.0,10.96,284.11,0.0,0.0,0.48218307,482.18307,85.835,85835.0,0.8267561,826.7561,7.78,387.823,0.5861,16.429,0.01,1.0,0.2
2012.0,43.0,4.5,10.79,283.94,0.0,0.0,0.47639737,476.39737,85.841,85841.0,0.81783277,817.83276,7.227,387.705,0.5885,16.474,0.01,1.0,0.2
2012.0,43.0,5.0,10.78,283.93,0.0,0.0,0.50991327,509.91327,85.835,85835.0,0.7834556,783.4556,8.305,387.857,0.5839,16.419,0.01,1.0,0.2
2012.0,43.0,5.5,10.56,283.71,0.0,0.0,0.53099084,530.99084,85.845,85845.0,0.7435728,743.57275,6.926,387.886,0.4704,16.224,0.01,1.0,0.2
2012.0,43.0,6.0,10.52,283.66998,0.0,0.0,0.54792994,547.92993,85.863,85863.0,0.7232395,723.2395,6.185,387.971,0.4572,16.187,0.01,1.0,0.2
2012.0,43.0,6.5,10.45,283.6,0.0,0.0,0.54086196,540.86194,85.871,85871.0,0.7243884,724.3884,6.609,387.95,0.4744,16.195,0.01,1.0,0.2
2012.0,43.0,7.0,10.5,283.65,0.0,0.0,0.529572,529.572,85.862,85862.0,0.7399038,739.9038,6.712,387.984,0.4951,16.241,0.01,1.0,0.2
2012.0,43.0,7.5,10.46,283.61,8.17,18.791,0.52348006,523.48004,85.863,85863.0,0.74261284,742.61285,6.751,388.033,0.5008,16.24,0.01,1.0,0.2
2012.0,43.0,8.0,10.54,283.69,33.16,76.268,0.52598107,525.9811,85.866,85866.0,0.74688673,746.8867,6.782,387.906,0.459,15.3,0.01,1.0,0.2
2012.0,43.0,8.5,10.53,283.68,58.87,135.401,0.5280568,528.0568,85.888,85888.0,0.74396163,743.9616,6.611,387.854,0.4563,15.3,0.01,1.0,0.2
2012.0,43.0,9.0,10.56,283.71,119.1,273.93,0.5266714,526.6714,85.889,85889.0,0.7478922,747.8922,7.38,387.826,0.5488,13.875,0.01,1.0,0.2
2012.0,43.0,9.5,11.07,284.22,204.6,470.58002,0.52589583,525.8958,85.869,85869.0,0.7926379,792.6379,7.898,387.784,0.6213,13.84,0.01,1.0,0.2
2012.0,43.0,10.0,11.7,284.85,263.6,606.28,0.52691007,526.9101,85.866,85866.0,0.84778255,847.78253,8.336,387.428,0.6216,13.325,0.02,1.0,0.2
2012.0,43.0,10.5,12.87,286.02,595.8,1370.34,0.5246846,524.68463,85.869,85869.0,0.95989925,959.89923,9.109,387.39,0.6825,17.15,0.02,1.0,0.2
2012.0,43.0,11.0,13.53,286.68,690.1,1587.2299,0.50736433,507.36432,85.907,85907.0,1.0425571,1042.5571,7.601,387.439,0.6212,16.95,0.02,1.0,0.2
2012.0,43.0,11.5,14.3,287.44998,683.9,1572.97,0.4792748,479.2748,85.902,85902.0,1.1500496,1150.0496,6.178,387.574,0.4368,15.167,0.02,1.0,0.2
2012.0,43.0,12.0,15.09,288.24,810.0,1863.0,0.3786097,378.60968,85.862,85862.0,1.335875,1335.875,6.694,387.201,0.4419,17.125,0.02,1.0,0.2
2012.0,43.0,12.5,15.14,288.29,810.0,1863.0,0.35021964,350.21964,85.823,85823.0,1.3697841,1369.784,6.763,386.976,0.5748,17.125,0.02,1.0,0.2
2012.0,43.0,13.0,15.31,288.46,812.0,1867.6,0.35840613,358.40613,85.773,85773.0,1.3804756,1380.4756,6.95,386.881,0.492,17.125,0.02,1.0,0.2
2012.0,43.0,13.5,15.24,288.38998,713.1,1640.1299,0.33411327,334.11328,85.718,85718.0,1.396972,1396.9719,7.384,386.764,0.5534,12.667,0.02,1.0,0.2
2012.0,43.0,14.0,15.19,288.34,692.4,1592.52,0.3278061,327.8061,85.689,85689.0,1.3977344,1397.7344,7.959,386.562,0.6841,15.167,0.02,1.0,0.2
2012.0,43.0,14.5,15.0,288.15,685.6,1576.8799,0.32785892,327.85892,85.671,85671.0,1.3767298,1376.7299,7.893,386.62,0.57,15.167,0.02,1.0,0.2
2012.0,43.0,15.0,15.48,288.63,651.3,1497.99,0.30962893,309.62894,85.643,85643.0,1.4483213,1448.3213,7.547,386.604,0.5094,13.1,0.02,1.0,0.2
2012.0,43.0,15.5,15.44,288.59,534.9,1230.27,0.30665845,306.65845,85.627,85627.0,1.4467877,1446.7877,7.926,386.476,0.6708,12.35,0.02,1.0,0.2
2012.0,43.0,16.0,14.63,287.78,272.6,626.98,0.35744143,357.44144,85.646,85646.0,1.3069968,1306.9968,7.897,386.382,0.6088,13.667,0.02,1.0,0.2
2012.0,43.0,16.5,14.66,287.81,358.6,824.77997,0.3509725,350.9725,85.659,85659.0,1.316688,1316.688,7.939,386.101,0.6157,13.167,0.02,1.0,0.2
2012.0,43.0,17.0,14.35,287.5,259.0,595.7,0.36492032,364.92032,85.68,85680.0,1.2696832,1269.6832,7.886,386.088,0.5825,13.35,0.02,1.0,0.2
2012.0,43.0,17.5,13.65,286.8,140.4,322.91998,0.3903704,390.3704,85.713,85713.0,1.1716955,1171.6954,7.682,386.069,0.6128,14.45,0.02,1.0,0.2
2012.0,43.0,18.0,12.76,285.91,46.33,106.559006,0.4276844,427.6844,85.751,85751.0,1.0462486,1046.2485,7.404,385.981,0.5632,15.633,0.02,1.0,0.2
2012.0,43.0,18.5,11.8,284.94998,0.0,0.0,0.4360006,436.00058,85.806,85806.0,0.9477943,947.7943,6.393,385.892,0.4487,16.781,0.01,1.0,0.2
2012.0,43.0,19.0,11.04,284.19,0.0,0.0,0.4401024,440.1024,85.863,85863.0,0.8758109,875.8109,4.676,385.995,0.3346,16.533,0.02,1.0,0.2
2012.0,43.0,19.5,10.42,283.57,0.0,0.0,0.43183348,431.83347,85.91,85910.0,0.8308879,830.88794,4.625,385.873,0.3659,16.471,0.02,1.0,0.2
2012.0,43.0,20.0,9.87,283.02,0.0,0.0,0.4167818,416.7818,85.933,85933.0,0.8003481,800.3481,4.607,385.958,0.3175,16.033,0.01,1.0,0.2
2012.0,43.0,20.5,9.68,282.83,0.0,0.0,0.42681637,426.81638,85.937,85937.0,0.7749043,774.9043,5.13,385.971,0.3526,15.93,0.01,1.0,0.2
2012.0,43.0,21.0,9.31,282.46,0.0,0.0,0.425356,425.356,85.955,85955.0,0.7468467,746.8467,4.786,386.175,0.3146,15.773,0.01,1.0,0.2
2012.0,43.0,21.5,8.62,281.77,0.0,0.0,0.43539172,435.39172,85.971,85971.0,0.68347317,683.47314,3.841,386.316,0.2318,15.359,0.01,1.0,0.2
2012.0,43.0,22.0,8.21,281.36,0.0,0.0,0.45086944,450.86945,86.024,86024.0,0.63731986,637.3199,1.935,386.389,0.1,15.121,0.01,1.0,0.2
2012.0,43.0,22.5,7.647,280.797,0.0,0.0,0.46644393,466.44394,86.028,86028.0,0.58083826,580.83826,2.732,386.492,0.1323,14.881,0.01,1.0,0.2
2012.0,43.0,23.0,7.242,280.392,0.0,0.0,0.48364392,483.64392,86.055,86055.0,0.5350535,535.05347,2.763,386.428,0.1,14.577,0.01,1.0,0.2
2012.0,43.0,23.5,6.446,279.596,0.0,0.0,0.4892741,489.2741,86.082,86082.0,0.47524408,475.24408,0.75,386.762,0.4294,14.416,0.01,1.0,0.2
2012.0,44.0,0.0,6.787,279.93698,0.0,0.0,0.5258975,525.8975,86.101,86101.0,0.4615086,461.5086,2.121,386.606,0.209,14.448,0.01,1.0,0.2
2012.0,44.0,0.5,6.414,279.564,0.0,0.0,0.5501139,550.1139,86.111,86111.0,0.41227815,412.27814,1.307,386.89,0.1095,14.112,0.01,1.0,0.2
2012.0,44.0,1.0,5.272,278.422,0.0,0.0,0.53341055,533.4105,86.119,86119.0,0.355837,355.83698,1.338,387.245,0.1839,13.975,0.01,1.0,0.2
2012.0,44.0,1.5,4.212,277.362,0.0,0.0,0.52248335,522.48334,86.131,86131.0,0.30331096,303.31097,2.747,386.474,0.1,13.747,0.01,1.0,0.2
2012.0,44.0,2.0,4.56,277.71,0.0,0.0,0.5538825,553.8825,86.13,86130.0,0.2922887,292.2887,1.069,386.385,0.1,13.747,0.01,1.0,0.2
2012.0,44.0,2.5,5.173,278.323,0.0,0.0,0.5835833,583.5833,86.111,86111.0,0.29956067,299.56067,1.319,386.962,0.1,13.812,0.01,1.0,0.2
2012.0,44.0,3.0,2.866,276.016,0.0,0.0,0.54029906,540.2991,86.112,86112.0,0.21071088,210.71088,2.726,386.383,0.1,12.908,0.01,1.0,0.2
2012.0,44.0,3.5,3.251,276.401,0.0,0.0,0.5452345,545.2345,86.126,86126.0,0.22652648,226.52649,2.476,386.722,0.1,12.969,0.01,1.0,0.2
2012.0,44.0,4.0,2.246,275.396,0.0,0.0,0.5323925,532.3925,86.112,86112.0,0.18623279,186.23279,2.472,386.529,0.1,12.657,0.01,1.0,0.2
2012.0,44.0,4.5,3.733,276.883,0.0,0.0,0.5654512,565.45123,86.106,86106.0,0.23300721,233.0072,1.346,386.096,0.135,13.106,0.0,1.0,0.2
2012.0,44.0,5.0,4.199,277.349,0.0,0.0,0.5729008,572.90076,86.096,86096.0,0.25214252,252.14252,0.9,386.773,0.2425,13.737,0.01,1.0,0.2
2012.0,44.0,5.5,3.238,276.388,0.0,0.0,0.56281877,562.8188,86.104,86104.0,0.20823596,208.23596,2.184,386.345,0.1239,12.575,0.01,1.0,0.2
2012.0,44.0,6.0,2.411,275.561,0.0,0.0,0.544912,544.912,86.111,86111.0,0.18220776,182.20776,2.082,386.521,0.1,12.188,0.01,1.0,0.2
2012.0,44.0,6.5,1.649,274.79898,0.0,0.0,0.532299,532.299,86.116,86116.0,0.15631458,156.31458,1.983,386.317,0.1007,11.881,0.0,1.0,0.2
2012.0,44.0,7.0,2.88,276.03,0.0,0.0,0.5507739,550.7739,86.122,86122.0,0.20097986,200.97986,1.643,386.296,0.1118,12.11,0.01,1.0,0.2
2012.0,44.0,7.5,2.766,275.916,15.99,36.777,0.5584541,558.4541,86.137,86137.0,0.18724604,187.24603,1.965,386.706,0.1181,11.991,0.01,1.0,0.2
2012.0,44.0,8.0,4.869,278.01898,106.5,244.95,0.58976626,589.76624,86.15,86150.0,0.27486682,274.86682,1.75,386.588,0.4068,15.25,0.0,1.0,0.2
2012.0,44.0,8.5,6.447,279.597,217.1,499.33002,0.6003686,600.3686,86.133,86133.0,0.36421216,364.21216,5.636,386.994,0.4675,15.457,0.01,1.0,0.2
2012.0,44.0,9.0,7.255,280.405,329.5,757.85,0.6029648,602.96484,86.152,86152.0,0.4166402,416.6402,5.661,387.194,0.486,15.6,0.01,1.0,0.2
2012.0,44.0,9.5,7.988,281.138,436.7,1004.41003,0.58543354,585.43353,86.163,86163.0,0.48646125,486.46124,4.979,387.276,0.3917,10.65,0.01,1.0,0.2
2012.0,44.0,10.0,8.81,281.96,533.7,1227.51,0.54885834,548.85834,86.147,86147.0,0.58447444,584.4744,4.251,387.33,0.3964,10.4,0.01,1.0,0.2
2012.0,44.0,10.5,9.46,282.61,619.0,1423.7,0.49363974,493.63974,86.133,86133.0,0.6904501,690.4501,3.232,387.307,0.27,10.15,0.01,1.0,0.2
2012.0,44.0,11.0,10.44,283.59,690.9,1589.0701,0.47425213,474.25214,86.118,86118.0,0.79015386,790.1539,3.274,387.237,0.2602,9.9,0.02,1.0,0.2
2012.0,44.0,11.5,11.03,284.18,744.8,1713.0399,0.43379495,433.79495,86.107,86107.0,0.88124526,881.24524,2.831,387.329,0.1829,9.9,0.02,1.0,0.2
2012.0,44.0,12.0,11.66,284.81,783.2,1801.36,0.4104333,410.4333,86.075,86075.0,0.96063274,960.63275,2.617,387.25,0.2857,9.65,0.02,1.0,0.2
2012.0,44.0,12.5,12.5,285.65,802.0,1844.6,0.40714464,407.14462,86.008,86008.0,1.041882,1041.8821,2.03,387.234,0.2593,11.6,0.02,1.0,0.2
2012.0,44.0,13.0,13.24,286.38998,806.0,1853.7999,0.38070562,380.70563,85.944,85944.0,1.1402005,1140.2004,2.455,386.975,0.3684,17.175,0.02,1.0,0.2
2012.0,44.0,13.5,14.05,287.19998,791.7,1820.91,0.35050404,350.50403,85.89,85890.0,1.2526577,1252.6576,2.412,386.995,0.1924,16.75,0.02,1.0,0.2
2012.0,44.0,14.0,14.44,287.59,762.5,1753.75,0.32643482,326.4348,85.839,85839.0,1.3177086,1317.7086,3.642,386.361,0.4315,14.7,0.03,1.0,0.2
2012.0,44.0,14.5,15.08,288.22998,710.7,1634.61,0.3224981,322.4981,85.798,85798.0,1.3908818,1390.8818,2.621,386.077,0.3003,15.167,0.03,1.0,0.2
2012.0,44.0,15.0,15.68,288.83,646.9,1487.87,0.30131492,301.3149,85.763,85763.0,1.4792955,1479.2955,3.711,386.047,0.2001,12.933,0.02,1.0,0.2
2012.0,44.0,15.5,15.77,288.91998,571.2,1313.76,0.2630306,263.03058,85.731,85731.0,1.5278593,1527.8594,6.936,385.237,0.5835,12.933,0.03,1.0,0.2
2012.0,44.0,16.0,15.62,288.77,476.2,1095.26,0.2802104,280.21042,85.718,85718.0,1.4935764,1493.5764,7.302,385.123,0.5659,12.2,0.02,1.0,0.2
2012.0,44.0,16.5,15.46,288.61,369.6,850.08,0.3201229,320.1229,85.724,85724.0,1.435572,1435.572,6.952,385.137,0.5592,12.94,0.02,1.0,0.2
2012.0,44.0,17.0,15.31,288.46,258.4,594.31995,0.33565634,335.65634,85.725,85725.0,1.4032253,1403.2253,5.541,384.987,0.5397,14.46,0.02,1.0,0.2
2012.0,44.0,17.5,14.97,288.12,146.6,337.18,0.3407152,340.7152,85.73,85730.0,1.3605896,1360.5896,6.335,384.899,0.4379,14.45,0.02,1.0,0.2
2012.0,44.0,18.0,14.08,287.22998,44.19,101.63699,0.35584003,355.84003,85.748,85748.0,1.2504438,1250.4438,6.066,384.872,0.4661,16.05,0.02,1.0,0.2
2012.0,44.0,18.5,13.18,286.33,0.0,0.0,0.36491045,364.91046,85.77,85770.0,1.1500517,1150.0518,5.088,384.818,0.3334,17.286,0.02,1.0,0.2
2012.0,44.0,19.0,12.59,285.74,0.0,0.0,0.3876314,387.63138,85.796,85796.0,1.0699747,1069.9746,4.41,384.824,0.3106,17.167,0.02,1.0,0.2
